,link,name,draft_rank,draft_year,seasons,per
1418,/players/b/burresc01.html,Scott Burrell,20.0,1993.0,8.0,13.5
1419,/players/r/robinja02.html,James Robinson,21.0,1993.0,7.0,11.2
1420,/players/m/millsch01.html,Chris Mills,22.0,1993.0,10.0,13.3
1421,/players/j/johnser02.html,Ervin Johnson,23.0,1993.0,13.0,12.2
1422,/players/c/cassesa01.html,Sam Cassell,24.0,1993.0,15.0,19.5
1423,/players/b/blounco01.html,Corie Blount,25.0,1993.0,11.0,11.1
1424,/players/h/hammige01.html,Geert Hammink,26.0,1993.0,3.0,14.0
1425,/players/m/mackema01.html,Malcolm Mackey,27.0,1993.0,1.0,12.6
1426,/players/h/harrilu01.html,Lucious Harris,28.0,1993.0,12.0,12.8
1427,/players/m/muresgh01.html,Gheorghe Muresan,30.0,1993.0,6.0,12.4
1428,/players/b/burnsev01.html,Evers Burns,31.0,1993.0,1.0,9.7
1429,/players/f/fordal01.html,Alphonso Ford,32.0,1993.0,2.0,4.4
1430,/players/r/rileyer01.html,Eric Riley,33.0,1993.0,5.0,12.5
1431,/players/m/meeda01.html,Darnell Mee,34.0,1993.0,2.0,6.5
1432,/players/s/stokeed01.html,Ed Stokes,35.0,1993.0,1.0,6.4
1433,/players/v/vanexni01.html,Nick Van Exel,37.0,1993.0,13.0,15.8
1434,/players/m/manniri01.html,Rich Manning,40.0,1993.0,2.0,8.1
1435,/players/j/jordaad01.html,Adonis Jordan,42.0,1993.0,2.0,8.0
1436,/players/g/grantjo01.html,Josh Grant,43.0,1993.0,1.0,11.7
1437,/players/r/russebr01.html,Bryon Russell,45.0,1993.0,13.0,12.6
1438,/players/p/petruri01.html,Richard Petruska,46.0,1993.0,1.0,12.3
1439,/players/w/whitnch01.html,Chris Whitney,47.0,1993.0,11.0,13.8
1440,/players/t/thompke01.html,Kevin Thompson,48.0,1993.0,1.0,4.9
1441,/players/p/peplomi01.html,Mike Peplowski,52.0,1993.0,3.0,9.8
1442,/players/r/robingl01.html,Glenn Robinson,1.0,1994.0,11.0,17.5
1443,/players/k/kiddja01.html,Jason Kidd,2.0,1994.0,19.0,17.9
1444,/players/h/hillgr01.html,Grant Hill,3.0,1994.0,18.0,19.0
1445,/players/m/marshdo01.html,Donyell Marshall,4.0,1994.0,15.0,16.8
1446,/players/h/howarju01.html,Juwan Howard,5.0,1994.0,19.0,14.6
1447,/players/w/wrighsh01.html,Sharone Wright,6.0,1994.0,4.0,12.8
1448,/players/m/murrala01.html,Lamond Murray,7.0,1994.0,11.0,14.1
1449,/players/g/grantbr01.html,Brian Grant,8.0,1994.0,12.0,14.9
1450,/players/m/montrer01.html,Eric Montross,9.0,1994.0,8.0,9.1
1451,/players/j/jonesed02.html,Eddie Jones,10.0,1994.0,14.0,16.7
1452,/players/r/rogerca01.html,Carlos Rogers,11.0,1994.0,8.0,15.4
1453,/players/r/reevekh01.html,Khalid Reeves,12.0,1994.0,6.0,13.1
1454,/players/r/roseja01.html,Jalen Rose,13.0,1994.0,13.0,15.3
1455,/players/d/dareyi01.html,Yinka Dare,14.0,1994.0,4.0,6.2
1456,/players/p/piatker01.html,Eric Piatkowski,15.0,1994.0,14.0,14.0
1457,/players/r/roziecl01.html,Clifford Rozier,16.0,1994.0,4.0,11.9
1458,/players/m/mckieaa01.html,Aaron McKie,17.0,1994.0,13.0,12.8
1459,/players/m/mobleer01.html,Eric Mobley,18.0,1994.0,3.0,10.6
1460,/players/d/dumasto01.html,Tony Dumas,19.0,1994.0,4.0,12.0
1461,/players/t/tylerbj01.html,B.J. Tyler,20.0,1994.0,1.0,8.5
1462,/players/s/simpkdi01.html,Dickey Simpkins,21.0,1994.0,7.0,9.5
1463,/players/c/curlebi01.html,Bill Curley,22.0,1994.0,5.0,8.2
1464,/players/p/persowe01.html,Wesley Person,23.0,1994.0,11.0,14.1
1465,/players/w/willimo01.html,Monty Williams,24.0,1994.0,9.0,12.8
1466,/players/m/minorgr01.html,Greg Minor,25.0,1994.0,5.0,12.9
1467,/players/w/wardch01.html,Charlie Ward,26.0,1994.0,11.0,13.8
1468,/players/t/thompbr01.html,Brooks Thompson,27.0,1994.0,4.0,13.4
1469,/players/l/langan02.html,Antonio Lang,29.0,1994.0,6.0,8.8
1470,/players/e/eisleho01.html,Howard Eisley,30.0,1994.0,12.0,11.5
1471,/players/m/mcilvji01.html,Jim McIlvaine,32.0,1994.0,7.0,10.0
1472,/players/a/alstode01.html,Derrick Alston,33.0,1994.0,3.0,11.7
1473,/players/n/nickega01.html,Gaylon Nickerson,34.0,1994.0,1.0,12.9
1474,/players/w/wingfdo01.html,Dontonio Wingfield,37.0,1994.0,4.0,11.4
1475,/players/h/hancoda01.html,Darrin Hancock,38.0,1994.0,3.0,10.5
1476,/players/m/millean01.html,Anthony Miller,39.0,1994.0,8.0,13.6
1477,/players/w/webstje01.html,Jeff Webster,40.0,1994.0,1.0,7.0
1478,/players/s/scottsh01.html,Shawnelle Scott,43.0,1994.0,4.0,13.1
1479,/players/m/mortodw01.html,Dwayne Morton,45.0,1994.0,1.0,11.0
1480,/players/l/lenarvo01.html,Voshon Lenard,46.0,1994.0,11.0,13.8
1481,/players/w/watsoja01.html,Jamie Watson,47.0,1994.0,4.0,9.2
1482,/players/c/claxtch01.html,Charles Claxton,50.0,1994.0,1.0,0.2
1483,/players/f/fundela01.html,Lawrence Funderburke,51.0,1994.0,7.0,16.4
1484,/players/g/goldwan01.html,Anthony Goldwire,52.0,1994.0,8.0,12.7
1485,/players/r/rebraze01.html,Zeljko Rebraca,54.0,1994.0,5.0,12.4
1486,/players/s/smithjo02.html,Joe Smith,1.0,1995.0,16.0,15.4
1487,/players/m/mcdyean01.html,Antonio McDyess,2.0,1995.0,15.0,17.2
1488,/players/s/stackje01.html,Jerry Stackhouse,3.0,1995.0,18.0,16.5
1489,/players/w/wallara01.html,Rasheed Wallace,4.0,1995.0,16.0,17.0
1490,/players/g/garneke01.html,Kevin Garnett,5.0,1995.0,21.0,12.4
1491,/players/r/reevebr01.html,Bryant Reeves,6.0,1995.0,6.0,13.8
1492,/players/s/stoudda01.html,Damon Stoudamire,7.0,1995.0,13.0,15.4
1493,/players/r/respesh01.html,Shawn Respert,8.0,1995.0,4.0,11.6
1494,/players/o/obanned01.html,Ed O'Bannon,9.0,1995.0,2.0,9.1
1495,/players/t/thomaku01.html,Kurt Thomas,10.0,1995.0,18.0,13.9
1496,/players/t/trentga01.html,Gary Trent,11.0,1995.0,9.0,15.9
1497,/players/p/parksch02.html,Cherokee Parks,12.0,1995.0,9.0,12.0
1498,/players/w/willico02.html,Corliss Williamson,13.0,1995.0,12.0,14.9
1499,/players/w/willier01.html,Eric Williams,14.0,1995.0,12.0,11.7
1500,/players/b/barrybr01.html,Brent Barry,15.0,1995.0,14.0,15.7
1501,/players/h/hendeal01.html,Alan Henderson,16.0,1995.0,12.0,14.5
1502,/players/s/surabo01.html,Bob Sura,17.0,1995.0,10.0,14.3
1503,/players/r/ratlith01.html,Theo Ratliff,18.0,1995.0,16.0,14.3
1504,/players/c/childra01.html,Randolph Childress,19.0,1995.0,2.0,5.9
1505,/players/c/caffeja01.html,Jason Caffey,20.0,1995.0,8.0,12.5
1506,/players/f/finlemi01.html,Michael Finley,21.0,1995.0,15.0,16.0
1507,/players/z/zidekge01.html,George Zidek,22.0,1995.0,3.0,8.7
1508,/players/b/besttr01.html,Travis Best,23.0,1995.0,10.0,13.8
1509,/players/m/meyerlo01.html,Loren Meyer,24.0,1995.0,3.0,8.5
1510,/players/f/fordsh01.html,Sherell Ford,26.0,1995.0,1.0,16.4
1511,/players/b/bennema01.html,Mario Bennett,27.0,1995.0,4.0,18.2
1512,/players/o/ostergr01.html,Greg Ostertag,28.0,1995.0,11.0,13.1
1513,/players/a/alexaco01.html,Cory Alexander,29.0,1995.0,7.0,12.4
1514,/players/r/roelo01.html,Lou Roe,30.0,1995.0,2.0,7.7
1515,/players/t/tarladr01.html,Dragan Tarlac,31.0,1995.0,1.0,12.4
1516,/players/r/renchte01.html,Terrence Rencher,32.0,1995.0,1.0,6.5
1517,/players/b/burroju01.html,Junior Burrough,33.0,1995.0,1.0,9.0
1518,/players/d/declean01.html,Andrew DeClercq,34.0,1995.0,10.0,12.1
1519,/players/k/kingji02.html,Jimmy King,35.0,1995.0,2.0,10.0
1520,/players/m/motenla01.html,Lawrence Moten,36.0,1995.0,3.0,12.6
1521,/players/k/kingfr01.html,Frankie King,37.0,1995.0,2.0,11.4
1522,/players/m/marshdo02.html,Donny Marshall,39.0,1995.0,5.0,8.7
1523,/players/w/whitfdw01.html,Dwayne Whitfield,40.0,1995.0,1.0,9.3
1524,/players/b/boycedo01.html,Donnie Boyce,42.0,1995.0,2.0,9.3
1525,/players/s/snower01.html,Eric Snow,43.0,1995.0,13.0,12.2
1526,/players/e/edneyty01.html,Tyus Edney,47.0,1995.0,4.0,13.6
1527,/players/a/allenje01.html,Jerome Allen,49.0,1995.0,2.0,8.5
1528,/players/l/lewisma01.html,Martin Lewis,50.0,1995.0,2.0,11.2
1529,/players/h/hoibefr01.html,Fred Hoiberg,52.0,1995.0,10.0,13.7
1530,/players/m/mcdonmi01.html,Michael McDonald,55.0,1995.0,1.0,-22.1
1531,/players/c/carrch01.html,Chris Carr,56.0,1995.0,6.0,11.9
1532,/players/m/marticu01.html,Cuonzo Martin,57.0,1995.0,2.0,4.2
1533,/players/r/reiddo01.html,Don Reid,58.0,1995.0,8.0,11.8
1534,/players/i/iversal01.html,Allen Iverson,1.0,1996.0,14.0,20.9
1535,/players/c/cambyma01.html,Marcus Camby,2.0,1996.0,17.0,17.8
1536,/players/a/abdursh01.html,Shareef Abdur-Rahim,3.0,1996.0,12.0,19.0
1537,/players/m/marbust01.html,Stephon Marbury,4.0,1996.0,13.0,18.7
1538,/players/a/allenra02.html,Ray Allen,5.0,1996.0,18.0,18.6
1539,/players/w/walkean02.html,Antoine Walker,6.0,1996.0,12.0,16.0
1540,/players/w/wrighlo02.html,Lorenzen Wright,7.0,1996.0,13.0,13.3
1541,/players/k/kittlke01.html,Kerry Kittles,8.0,1996.0,8.0,16.0
1542,/players/w/walkesa01.html,Samaki Walker,9.0,1996.0,10.0,12.7
1543,/players/d/dampier01.html,Erick Dampier,10.0,1996.0,16.0,14.3
1544,/players/f/fulleto02.html,Todd Fuller,11.0,1996.0,5.0,10.3
1545,/players/p/potapvi01.html,Vitaly Potapenko,12.0,1996.0,11.0,11.8
1546,/players/b/bryanko01.html,Kobe Bryant,13.0,1996.0,20.0,12.4
1547,/players/s/stojape01.html,Peja Stojakovic,14.0,1996.0,13.0,12.4
1548,/players/n/nashst01.html,Steve Nash,15.0,1996.0,18.0,20.0
1549,/players/d/delkto01.html,Tony Delk,16.0,1996.0,10.0,13.7
1550,/players/o/onealje01.html,Jermaine O'Neal,17.0,1996.0,18.0,12.4
1551,/players/w/wallajo01.html,John Wallace,18.0,1996.0,7.0,14.0
1552,/players/m/mccarwa01.html,Walter McCarty,19.0,1996.0,10.0,10.1
1553,/players/i/ilgauzy01.html,Zydrunas Ilgauskas,20.0,1996.0,13.0,12.4
1554,/players/j/jonesdo01.html,Dontae' Jones,21.0,1996.0,1.0,3.8
1555,/players/r/rogerro02.html,Roy Rogers,22.0,1996.0,3.0,12.1
1556,/players/r/rentzef01.html,Efthimi Rentzias,23.0,1996.0,1.0,12.4
1557,/players/f/fishede01.html,Derek Fisher,24.0,1996.0,18.0,11.7
1558,/players/m/muursma01.html,Martin Muursepp,25.0,1996.0,2.0,12.4
1559,/players/w/willije01.html,Jerome Williams,26.0,1996.0,9.0,15.9
1560,/players/e/evansbr01.html,Brian Evans,27.0,1996.0,3.0,11.8
1561,/players/l/laudepr01.html,Priest Lauderdale,28.0,1996.0,2.0,11.3
1562,/players/k/knightr01.html,Travis Knight,29.0,1996.0,7.0,11.4
1563,/players/h/harriot01.html,Othella Harrington,30.0,1996.0,12.0,12.5
1564,/players/h/hendrma01.html,Mark Hendrickson,31.0,1996.0,4.0,10.6
1565,/players/n/norrimo01.html,Moochie Norris,33.0,1996.0,9.0,13.0
1566,/players/m/mcinnje01.html,Jeff McInnis,37.0,1996.0,11.0,12.6
1567,/players/h/hamerst01.html,Steve Hamer,38.0,1996.0,1.0,8.9
1568,/players/s/sasseja01.html,Jason Sasser,41.0,1996.0,2.0,7.6
1569,/players/l/livinra01.html,Randy Livingston,42.0,1996.0,11.0,10.0
1570,/players/d/davisbe01.html,Ben Davis,43.0,1996.0,4.0,12.5
1571,/players/r/rosema01.html,Malik Rose,44.0,1996.0,13.0,13.4
1572,/players/b/brownma01.html,Marcus Brown,46.0,1996.0,2.0,10.5
1573,/players/f/feickja01.html,Jamie Feick,48.0,1996.0,5.0,12.4
1574,/players/m/mccasam01.html,Amal McCaskill,49.0,1996.0,4.0,7.7
1575,/players/r/robinch01.html,Chris Robinson,51.0,1996.0,2.0,9.3
1576,/players/p/popema01.html,Mark Pope,52.0,1996.0,6.0,6.4
1577,/players/n/nordgje01.html,Jeff Nordgaard,53.0,1996.0,1.0,11.6
1578,/players/a/andersh01.html,Shandon Anderson,54.0,1996.0,10.0,11.7
1579,/players/g/gearyre01.html,Reggie Geary,56.0,1996.0,2.0,7.3
1580,/players/b/barrydr01.html,Drew Barry,57.0,1996.0,3.0,9.8
1581,/players/d/duncati01.html,Tim Duncan,1.0,1997.0,19.0,24.2
1582,/players/v/vanhoke01.html,Keith Van Horn,2.0,1997.0,9.0,16.8
1583,/players/b/billuch01.html,Chauncey Billups,3.0,1997.0,17.0,18.8
1584,/players/d/daniean01.html,Antonio Daniels,4.0,1997.0,13.0,14.6
1585,/players/b/battito01.html,Tony Battie,5.0,1997.0,14.0,12.6
1586,/players/m/mercero01.html,Ron Mercer,6.0,1997.0,8.0,12.5
1587,/players/t/thomati01.html,Tim Thomas,7.0,1997.0,13.0,14.0
1588,/players/f/foylead01.html,Adonal Foyle,8.0,1997.0,12.0,12.3
1589,/players/m/mcgratr01.html,Tracy McGrady,9.0,1997.0,15.0,12.4
1590,/players/f/fortsda01.html,Danny Fortson,10.0,1997.0,10.0,16.2
1591,/players/a/abdulta01.html,Tariq Abdul-Wahad,11.0,1997.0,6.0,11.4
1592,/players/c/croshau01.html,Austin Croshere,12.0,1997.0,12.0,14.3
1593,/players/a/anderde01.html,Derek Anderson,13.0,1997.0,11.0,15.3
1594,/players/t/tayloma01.html,Maurice Taylor,14.0,1997.0,9.0,13.1
1595,/players/c/catoke01.html,Kelvin Cato,15.0,1997.0,10.0,14.4
1596,/players/k/knighbr01.html,Brevin Knight,16.0,1997.0,12.0,14.9
1597,/players/t/taylojo01.html,Johnny Taylor,17.0,1997.0,3.0,8.7
1598,/players/a/anstech01.html,Chris Anstey,18.0,1997.0,3.0,12.4
1599,/players/p/pollasc01.html,Scot Pollard,19.0,1997.0,11.0,13.8
1600,/players/g/grantpa01.html,Paul Grant,20.0,1997.0,2.0,4.0
1601,/players/p/parkean01.html,Anthony Parker,21.0,1997.0,9.0,12.2
1602,/players/g/grayed01.html,Ed Gray,22.0,1997.0,2.0,9.6
1603,/players/j/jacksbo01.html,Bobby Jackson,23.0,1997.0,12.0,15.2
1604,/players/r/rhodero01.html,Rodrick Rhodes,24.0,1997.0,3.0,6.7
1605,/players/t/thomajo02.html,John Thomas,25.0,1997.0,5.0,9.4
1606,/players/v/vaughja01.html,Jacque Vaughn,27.0,1997.0,12.0,10.1
1607,/players/b/boothke01.html,Keith Booth,28.0,1997.0,2.0,7.3
1608,/players/o/obannch01.html,Charles O'Bannon,31.0,1997.0,2.0,11.7
1609,/players/c/cottoja02.html,James Cotton,32.0,1997.0,2.0,12.3
1610,/players/m/milicma01.html,Marko Milic,33.0,1997.0,2.0,12.4
1611,/players/w/wellsbu01.html,Bubba Wells,34.0,1997.0,1.0,11.1
1612,/players/s/stewake01.html,Kebu Stewart,35.0,1997.0,1.0,14.0
1613,/players/c/collija01.html,James Collins,36.0,1997.0,1.0,15.3
1614,/players/j/jacksma02.html,Marc Jackson,37.0,1997.0,7.0,14.1
1615,/players/h/honeyje01.html,Jerald Honeycutt,38.0,1997.0,2.0,10.6
1616,/players/j/johnsan02.html,Anthony Johnson,39.0,1997.0,13.0,11.2
1617,/players/l/lawsoja01.html,Jason Lawson,41.0,1997.0,1.0,21.5
1618,/players/j/jacksst02.html,Stephen Jackson,42.0,1997.0,14.0,12.4
1619,/players/s/shammgo01.html,God Shammgod,45.0,1997.0,1.0,9.2
1620,/players/w/washier01.html,Eric Washington,46.0,1997.0,2.0,9.5
1621,/players/w/willial02.html,Alvin Williams,47.0,1997.0,9.0,13.7
1622,/players/d/drobnpr01.html,Predrag Drobnjak,48.0,1997.0,4.0,12.4
1623,/players/c/crawfch01.html,Chris Crawford,50.0,1997.0,7.0,12.9
1624,/players/w/wheatde01.html,DeJuan Wheat,51.0,1997.0,2.0,12.9
1625,/players/b/blounma01.html,Mark Blount,54.0,1997.0,9.0,12.5
1626,/players/o/olowomi01.html,Michael Olowokandi,1.0,1998.0,9.0,10.7
1627,/players/b/bibbymi01.html,Mike Bibby,2.0,1998.0,14.0,16.1
1628,/players/l/lafrera01.html,Raef LaFrentz,3.0,1998.0,10.0,16.1
1629,/players/j/jamisan01.html,Antawn Jamison,4.0,1998.0,16.0,18.1
1630,/players/c/cartevi01.html,Vince Carter,5.0,1998.0,19.0,19.4
1631,/players/t/traylro01.html,Robert Traylor,6.0,1998.0,7.0,14.5
1632,/players/w/willija02.html,Jason Williams,7.0,1998.0,12.0,14.2
1633,/players/h/hughela01.html,Larry Hughes,8.0,1998.0,13.0,14.9
1634,/players/n/nowitdi01.html,Dirk Nowitzki,9.0,1998.0,19.0,12.4
1635,/players/p/piercpa01.html,Paul Pierce,10.0,1998.0,19.0,19.8
1636,/players/w/wellsbo01.html,Bonzi Wells,11.0,1998.0,10.0,16.1
1637,/players/d/doleami01.html,Michael Doleac,12.0,1998.0,10.0,10.8
1638,/players/c/clarkke01.html,Keon Clark,13.0,1998.0,6.0,15.4
1639,/players/d/dickemi01.html,Michael Dickerson,14.0,1998.0,5.0,13.4
1640,/players/h/harprma01.html,Matt Harpring,15.0,1998.0,11.0,15.3
1641,/players/d/drewbr01.html,Bryce Drew,16.0,1998.0,6.0,9.6
1642,/players/n/nestera01.html,Rasho Nesterovic,17.0,1998.0,12.0,12.4
1643,/players/t/turkcmi01.html,Mirsad Turkcan,18.0,1998.0,1.0,12.4
1644,/players/g/garripa01.html,Pat Garrity,19.0,1998.0,10.0,10.7
1645,/players/m/mcleoro01.html,Roshown McLeod,20.0,1998.0,3.0,10.1
1646,/players/d/davisri01.html,Ricky Davis,21.0,1998.0,12.0,14.7
1647,/players/s/skinnbr01.html,Brian Skinner,22.0,1998.0,14.0,12.0
1648,/players/l/luety01.html,Tyronn Lue,23.0,1998.0,11.0,13.2
1649,/players/l/lopezfe01.html,Felipe Lopez,24.0,1998.0,4.0,11.5
1650,/players/h/harrial01.html,Al Harrington,25.0,1998.0,16.0,12.4
1651,/players/j/jacobsa01.html,Sam Jacobson,26.0,1998.0,3.0,11.2
1652,/players/s/stepavl01.html,Vladimir Stepania,27.0,1998.0,6.0,12.4
1653,/players/b/benjaco01.html,Corey Benjamin,28.0,1998.0,4.0,8.9
1654,/players/m/mohamna01.html,Nazr Mohammed,29.0,1998.0,18.0,15.0
1655,/players/s/sesayan01.html,Ansu Sesay,30.0,1998.0,4.0,11.1
1656,/players/p/patteru01.html,Ruben Patterson,31.0,1998.0,10.0,17.1
1657,/players/l/lewisra02.html,Rashard Lewis,32.0,1998.0,16.0,12.4
1658,/players/m/mccoyje01.html,Jelani McCoy,33.0,1998.0,8.0,12.6
1659,/players/w/willish01.html,Shammond Williams,34.0,1998.0,7.0,13.3
1660,/players/s/sundobr01.html,Bruno Sundov,35.0,1998.0,7.0,12.4
1661,/players/j/jamesje01.html,Jerome James,36.0,1998.0,9.0,10.6
1662,/players/s/shawca01.html,Casey Shaw,37.0,1998.0,1.0,-14.9
1663,/players/j/johnsde02.html,DeMarco Johnson,38.0,1998.0,1.0,0.5
1664,/players/a/alstora01.html,Rafer Alston,39.0,1998.0,11.0,13.2
1665,/players/y/youngko01.html,Korleone Young,40.0,1998.0,1.0,12.4
1666,/players/m/moblecu01.html,Cuttino Mobley,41.0,1998.0,11.0,14.4
1667,/players/s/simonmi01.html,Miles Simon,42.0,1998.0,1.0,-7.2
1668,/players/w/whiteja01.html,Jahidi White,43.0,1998.0,7.0,14.2
1669,/players/m/marksse01.html,Sean Marks,44.0,1998.0,11.0,9.1
1670,/players/b/baileto01.html,Toby Bailey,45.0,1998.0,2.0,11.0
1671,/players/p/pattean01.html,Andrae Patterson,46.0,1998.0,2.0,14.3
1672,/players/w/wheelty01.html,Tyson Wheeler,47.0,1998.0,1.0,12.4
1673,/players/s/stackry01.html,Ryan Stack,48.0,1998.0,2.0,7.2
1674,/players/c/carrco01.html,Cory Carr,49.0,1998.0,1.0,5.1
1675,/players/d/dialde01.html,Derrick Dial,52.0,1998.0,4.0,12.2
1676,/players/b/buckngr01.html,Greg Buckner,53.0,1998.0,10.0,10.7
1677,/players/f/fowlktr01.html,Tremaine Fowlkes,54.0,1998.0,4.0,10.1
1678,/players/b/bowenry01.html,Ryan Bowen,55.0,1998.0,10.0,10.5
1679,/players/h/hendejr01.html,J.R. Henderson,56.0,1998.0,1.0,9.0
1680,/players/b/braggto01.html,Torraye Braggs,57.0,1998.0,2.0,9.8
1681,/players/b/bastoma01.html,Maceo Baston,58.0,1998.0,4.0,14.4
1682,/players/b/brandel01.html,Elton Brand,1.0,1999.0,17.0,20.5
1683,/players/f/francst01.html,Steve Francis,2.0,1999.0,9.0,18.3
1684,/players/d/davisba01.html,Baron Davis,3.0,1999.0,13.0,17.8
1685,/players/o/odomla01.html,Lamar Odom,4.0,1999.0,14.0,16.5
1686,/players/b/bendejo01.html,Jonathan Bender,5.0,1999.0,8.0,12.4
1687,/players/s/szczewa02.html,Wally Szczerbiak,6.0,1999.0,10.0,16.0
1688,/players/h/hamilri01.html,Richard Hamilton,7.0,1999.0,14.0,16.5
1689,/players/m/millean02.html,Andre Miller,8.0,1999.0,17.0,17.4
1690,/players/m/mariosh01.html,Shawn Marion,9.0,1999.0,16.0,18.8
1691,/players/t/terryja01.html,Jason Terry,10.0,1999.0,18.0,16.5
1692,/players/l/langdtr01.html,Trajan Langdon,11.0,1999.0,3.0,12.2
1693,/players/r/radojal01.html,Aleksandar Radojevic,12.0,1999.0,2.0,-0.9
1694,/players/m/maggeco01.html,Corey Maggette,13.0,1999.0,14.0,17.9
1695,/players/a/averywi01.html,William Avery,14.0,1999.0,3.0,7.3
1696,/players/a/artesro01.html,Metta World Peace,16.0,1999.0,17.0,14.8
1697,/players/b/bowdlca01.html,Cal Bowdler,17.0,1999.0,3.0,11.3
1698,/players/p/poseyja01.html,James Posey,18.0,1999.0,12.0,12.4
1699,/players/l/lewisqu01.html,Quincy Lewis,19.0,1999.0,4.0,6.7
1700,/players/g/glovedi01.html,Dion Glover,20.0,1999.0,6.0,12.8
1701,/players/f/fosteje01.html,Jeff Foster,21.0,1999.0,13.0,14.2
1702,/players/t/thomake01.html,Kenny Thomas,22.0,1999.0,11.0,13.9
1703,/players/g/georgde01.html,Devean George,23.0,1999.0,11.0,10.6
1704,/players/k/kirilan01.html,Andrei Kirilenko,24.0,1999.0,13.0,12.4
1705,/players/j/jamesti01.html,Tim James,25.0,1999.0,3.0,6.3
1706,/players/c/cummivo01.html,Vonteego Cummings,26.0,1999.0,3.0,11.8
1707,/players/j/jonesju01.html,Jumaine Jones,27.0,1999.0,8.0,12.5
1708,/players/p/padgesc01.html,Scott Padgett,28.0,1999.0,8.0,12.9
1709,/players/s/smithle01.html,Leon Smith,29.0,1999.0,2.0,12.4
1710,/players/c/celesjo01.html,John Celestand,30.0,1999.0,1.0,2.7
1711,/players/r/ruffimi01.html,Michael Ruffin,32.0,1999.0,9.0,8.5
1712,/players/h/herrech01.html,Chris Herren,33.0,1999.0,2.0,7.8
1713,/players/e/eschmev01.html,Evan Eschmeyer,34.0,1999.0,4.0,10.6
1714,/players/b/boothca01.html,Calvin Booth,35.0,1999.0,10.0,12.4
1715,/players/z/zhizhwa01.html,Wang Zhizhi,36.0,1999.0,5.0,12.4
1716,/players/e/ekeziob01.html,Obinna Ekezie,37.0,1999.0,4.0,11.2
1717,/players/p/profila01.html,Laron Profit,38.0,1999.0,4.0,10.6
1718,/players/b/bramlaj01.html,A.J. Bramlett,39.0,1999.0,1.0,-0.4
1719,/players/g/giricgo01.html,Gordan Giricek,40.0,1999.0,6.0,12.4
1720,/players/e/elsonfr01.html,Francisco Elson,41.0,1999.0,9.0,10.0
1721,/players/n/nailole01.html,Lee Nailon,43.0,1999.0,6.0,14.0
1722,/players/r/roberry01.html,Ryan Robertson,45.0,1999.0,1.0,2.6
1723,/players/m/maccuto01.html,Todd MacCulloch,47.0,1999.0,4.0,16.9
1724,/players/k/ketnela01.html,Lari Ketner,49.0,1999.0,2.0,6.2
1725,/players/h/hamilve01.html,Venson Hamilton,50.0,1999.0,,12.4
1726,/players/b/buforro01.html,Rodney Buford,53.0,1999.0,5.0,10.0
1727,/players/y/youngti01.html,Tim Young,56.0,1999.0,1.0,11.7
1728,/players/g/ginobma01.html,Manu Ginobili,57.0,1999.0,15.0,12.4
1729,/players/m/martike01.html,Kenyon Martin,1.0,2000.0,15.0,15.0
1730,/players/s/swiftst01.html,Stromile Swift,2.0,2000.0,9.0,16.1
1731,/players/m/milesda01.html,Darius Miles,3.0,2000.0,7.0,12.4
1732,/players/f/fizerma01.html,Marcus Fizer,4.0,2000.0,6.0,13.4
1733,/players/m/millemi01.html,Mike Miller,5.0,2000.0,17.0,14.4
1734,/players/j/johnsde03.html,DerMarr Johnson,6.0,2000.0,7.0,11.0
1735,/players/m/mihmch01.html,Chris Mihm,7.0,2000.0,8.0,13.4
1736,/players/c/crawfja01.html,Jamal Crawford,8.0,2000.0,17.0,15.4
1737,/players/p/przybjo01.html,Joel Przybilla,9.0,2000.0,13.0,12.0
1738,/players/d/doolike01.html,Keyon Dooling,10.0,2000.0,13.0,11.5
1739,/players/m/moisoje01.html,Jerome Moiso,11.0,2000.0,5.0,12.1
1740,/players/t/thomaet01.html,Etan Thomas,12.0,2000.0,9.0,14.5
1741,/players/a/alexaco02.html,Courtney Alexander,13.0,2000.0,3.0,11.5
1742,/players/c/cleavma01.html,Mateen Cleaves,14.0,2000.0,6.0,8.5
1743,/players/c/collija02.html,Jason Collier,15.0,2000.0,5.0,11.7
1744,/players/t/turkohe01.html,Hedo Turkoglu,16.0,2000.0,15.0,12.4
1745,/players/m/masonde01.html,Desmond Mason,17.0,2000.0,10.0,12.7
1746,/players/r/richaqu01.html,Quentin Richardson,18.0,2000.0,13.0,12.9
1747,/players/m/magloja01.html,Jamaal Magloire,19.0,2000.0,12.0,13.5
1748,/players/c/claxtsp01.html,Speedy Claxton,20.0,2000.0,7.0,14.5
1749,/players/p/petermo01.html,Morris Peterson,21.0,2000.0,11.0,13.3
1750,/players/h/harvedo01.html,Donnell Harvey,22.0,2000.0,5.0,12.5
1751,/players/s/stevede01.html,DeShawn Stevenson,23.0,2000.0,13.0,12.4
1752,/players/b/bagarda01.html,Dalibor Bagaric,24.0,2000.0,3.0,12.4
1753,/players/t/tsakaja01.html,Jake Tsakalidis,25.0,2000.0,7.0,12.4
1754,/players/n/ndiayma02.html,Mamadou N'Diaye,26.0,2000.0,5.0,13.3
1755,/players/b/brezepr01.html,Primoz Brezec,27.0,2000.0,8.0,12.4
1756,/players/b/barkler01.html,Erick Barkley,28.0,2000.0,2.0,9.9
